Trial,R=250,R=500,R=1000,R=1500,R=2000,R=2500,R=3000
9055,5272,9554,29158,192769,187244,182933,390574
9056,3996,12895,64155,84672,186943,281575,313776
9057,7875,50058,84885,111784,149392,185515,306016
9058,3509,21144,75644,72361,191210,617555,322627
9059,6458,16361,49267,134797,591755,416889,279591
9060,6502,31025,57644,116285,235225,252802,298063
9061,12954,20678,75380,74306,228482,294430,631837
9062,4977,19606,65254,96960,474290,266956,296477
9063,6371,14486,58902,121302,188978,463099,472131
9064,10528,19613,61773,92094,87677,101727,865470
9065,5844,16064,62694,88851,231759,258962,738099
9066,6904,16356,62811,139187,340436,168628,979432
9067,7860,12933,59940,80298,224359,386844,411998
9068,3920,22263,60401,161469,253307,207536,346022
9069,9491,28818,45150,135494,461012,368202,342882
9070,10818,21078,73201,63070,278771,236582,230503
9071,5344,16085,44965,152300,534869,305549,550269
9072,8697,15216,76936,123541,226598,250151,296010
9073,8311,31332,32964,92699,130206,568193,146991
9074,5569,13899,81950,145464,167713,250791,281688
9075,13640,15089,62236,108918,177224,219876,712096
9076,6186,24096,73037,105100,168292,392684,455629
9077,12716,40870,119461,145435,198114,479573,244038
9078,4411,28353,66251,65421,205911,277952,315475
9079,3978,12530,76042,98852,406679,186412,286581
9080,3984,14321,76864,74487,86229,331304,327918
9081,7042,18232,56368,69110,319884,248722,397568
9082,10359,16451,38634,67722,114415,435222,414650
9083,4429,16621,97156,97535,191512,170439,562910
9084,12600,15400,54658,111783,296601,192107,230178
9085,13551,19821,56226,160764,140199,315849,515878
9086,6749,11785,58255,52431,346963,394685,279626
9087,6769,13279,93627,155350,259484,328938,211507
9088,5518,18168,69659,69997,156197,205235,272528
9089,7908,22089,75004,110440,73687,312060,399474
9090,7058,15520,54600,96962,164270,155483,200882
9091,6856,13556,55781,69131,114951,365266,451801
9092,9827,28918,37440,148435,137708,179456,802262
9093,6669,21890,59057,190310,194258,339976,477255
9094,4583,32548,41407,254508,114689,208435,499259
9095,4904,19080,74322,206399,297312,243888,213798
9096,5673,16928,72299,146364,140097,545291,643073
9097,6067,15310,64256,71850,249451,436809,421010
9098,7324,17548,51018,59598,231553,735536,706431
9099,2911,22142,30058,72364,156103,535401,262274
9100,5305,21263,37602,83243,176823,225161,234718
9101,8357,25886,82497,93320,299492,561502,553075
9102,6320,25747,38151,86200,158005,269301,709252
9103,11693,39547,55560,159617,239901,260003,366259
9104,7114,14326,54394,154510,117836,139496,494675
9105,6161,13211,40379,141451,131235,160722,221003
9106,5578,20346,44668,71657,135937,351767,689200
9107,7639,20710,45950,92496,121768,355128,880140
9108,4094,21954,68612,112532,166749,234556,199144
9109,6396,16928,45058,107765,128454,343885,657354
9110,3865,15315,81996,106725,155225,288066,232770
9111,8573,12463,29204,119177,148565,174181,317448
9112,4735,9702,49108,135844,90115,293346,345567
9113,6480,13321,66653,183529,246755,325000,242689
9114,4287,19261,81222,155013,505367,299236,367125
9115,6829,11140,91873,114152,106440,461683,469236
9116,9347,14575,44105,131956,138995,190396,541510
9117,7271,18843,55079,180508,268061,453910,584150
9118,2744,16846,19033,88393,165403,254161,165938
9119,3994,10127,76977,132984,216251,188694,349565
9120,5152,24346,49628,94877,219294,260629,360716
9121,9770,13867,120502,216604,124090,232642,524962
9122,5164,18727,70406,115345,206801,320929,388037
9123,4842,17978,45996,64789,133737,122837,243003
9124,4341,16589,59798,64946,279516,335351,245564
9125,6164,14356,134517,49032,146326,362039,604065
9126,6580,8966,86520,152835,215226,527712,391694
9127,12653,19952,21104,193201,164456,233902,425335
9128,4945,20068,30308,162144,124769,279839,397253
9129,8336,18431,53113,149598,422090,351222,492595
9130,11927,50942,71986,118896,154408,293051,437610
9131,5393,14670,64703,62145,426994,427084,303620
9132,8927,21357,42538,87494,152158,559609,398162
9133,5696,33649,51848,96766,117579,273846,344940
9134,5649,10497,56414,55116,185398,193776,209470
9135,4886,18211,24431,199628,155942,162395,320451
9136,5342,13289,35103,150096,113747,168571,235268
9137,10736,34728,52608,87065,126154,221825,327375
9138,8261,18049,58116,115062,129604,241551,325421
9139,4564,33513,67269,91658,202054,277007,355692
9140,3324,11912,44104,108787,160144,201545,462703
9141,6789,16699,57874,71191,133672,212691,659971
9142,8665,16389,101550,77688,128714,173620,650226
9143,3898,14768,97362,95403,146968,336238,234775
9144,6848,26211,53642,149558,150890,311513,250370
9145,8690,41441,49111,73498,144467,406021,233946
9146,7136,6508,46964,66827,327608,200026,240893
9147,4426,15804,33324,81354,92938,156721,312323
9148,7747,31669,40723,66199,80474,369832,259499
9149,7394,9244,96375,402585,222186,208513,254110
9150,2540,13326,46373,101519,181899,312686,473482
9151,3588,17574,93882,103841,186683,308762,277008
9152,5469,24817,31976,102335,104692,285506,297516
9153,6360,32810,169723,167326,95903,184376,362935
9154,6219,11914,63042,90737,303487,318462,430619
9155,8385,36691,69148,79723,143196,463858,188896
9156,15395,14355,47289,67304,292804,378057,227086
9157,12665,23441,76832,170629,149357,121773,473819
9158,5413,17590,70546,53795,178236,247430,718827
9159,3984,9532,42606,131679,125998,226319,312383
9160,5269,11595,34552,78753,279058,155445,599098
9161,7016,36062,90540,81136,166894,327475,461638
9162,3886,9214,44068,111555,174513,223901,586701
9163,7140,18038,37776,176597,100880,279893,312776
9164,5632,25462,63094,89357,92372,293011,427020
9165,4003,33217,52388,105649,160774,244257,348272
9166,12587,14411,67338,74335,187962,334059,476915
9167,8405,30005,45249,198870,174424,170031,242061
9168,10152,46121,57542,256544,408769,315057,266430
9169,4567,36132,36484,211521,168382,172722,460919
9170,6578,18627,43323,156845,151085,179722,416419
9171,9852,41651,47791,173966,220999,321564,233345
9172,5525,18766,64859,88453,119208,251394,380674
9173,3939,35051,68445,140232,341387,401480,367215
9174,4104,30822,106071,78616,115729,185552,438718
9175,6307,19468,95156,250023,135107,230126,309638
9176,5430,34614,43830,87010,165047,280442,731642
9177,3916,22972,87971,137337,160741,447386,300405
9178,10981,15275,109720,92200,454546,462567,409899
9179,5625,55913,135893,169966,230934,141239,306853
9180,4636,37237,38408,95481,218551,521923,418664
9181,6577,13679,78320,61031,364095,446260,349578
9182,7074,13041,56038,108589,158583,227149,453295
9183,4676,32456,106022,178058,166816,188083,348857
9184,6356,6607,16613,100763,266284,279665,418409
9185,5085,13642,31927,118314,248616,267060,211898
9186,3835,25081,35478,93140,313622,190598,211829
9187,6892,14579,34138,119989,164101,563651,426856
9188,11315,10869,43174,133022,174340,292466,303970
9189,4153,15477,146259,116615,214657,302129,489184
9190,3209,23859,97708,78290,68952,257867,333832
9191,3535,29970,55845,60321,163436,197567,453741
9192,8323,12235,74958,122368,105179,156754,212748
9193,3061,10401,34296,73774,105958,393738,328813
9194,6613,11683,50977,302726,154181,475332,182608
9195,4967,26669,74296,106634,154182,144208,415716
9196,6105,22055,82747,113327,423653,180291,279739
9197,7711,9804,36586,120679,236720,531779,345832
9198,11233,42220,46593,68600,211783,212369,275072
9199,5802,32962,115507,64558,98336,316330,382286
9200,6542,19657,102880,99928,176072,467282,208282
9201,14370,22534,64925,87616,257207,204640,241808
9202,4176,20571,71576,112640,89366,232584,272888
9203,12965,9891,62228,99177,235714,199857,290270
9204,5358,13982,36036,170805,225869,262374,185094
9205,3873,10488,55999,102969,214478,335995,297419
9206,2988,15142,61103,103497,133775,179209,340906
9207,3256,12285,140221,163474,253532,323277,580148
9208,4011,15743,127490,303628,195641,258285,155333
9209,4391,15315,70004,130842,231904,212999,277396
9210,8358,19713,91868,126546,178616,251037,482452
9211,3964,9003,104805,86564,172677,293042,468052
9212,13114,19253,49142,107345,264873,135836,721492
9213,15612,13413,30890,69059,187877,247066,354816
9214,4479,12080,46536,146863,108410,356265,401427
9215,10824,19181,54127,53594,170675,344603,304612
9216,2565,11833,48967,152173,105185,263871,297821
9217,2757,15075,100167,273988,282782,320168,344533
9218,4773,26589,54743,148538,145135,393133,620232
9219,7185,25298,30699,302167,138971,288403,203398
9220,5260,9668,36933,67761,132299,239730,835688
9221,7671,16429,41721,129488,143348,261015,468498
9222,5077,7651,69904,84082,145761,167903,1034600
9223,8717,39214,73905,86941,209337,159738,189102
9224,3892,25622,72948,82473,180242,304966,224787
9225,4586,14209,30144,139965,114311,217620,463806
9226,6055,44989,31463,96214,121067,263810,605594
9227,6743,19162,29456,81105,133321,300375,313595
9228,7880,22485,27380,160490,119270,343905,413356
9229,12528,23590,81451,64583,165065,506881,333664
9230,3297,15956,76783,238986,283211,468749,261895
9231,6893,19620,64537,227375,68809,201620,263366
9232,14133,29158,54680,89422,160328,203677,216435
9233,13584,32059,51570,105697,146299,151664,257444
9234,6174,11709,52834,85951,236475,327801,253704
9235,2390,33734,64955,188987,121275,297201,479887
9236,4591,18461,54401,97285,154396,200638,428827
9237,4461,9348,74241,182658,145521,185219,522011
9238,7015,14668,116989,132306,127900,219750,624795
9239,4263,21513,53726,100046,191434,228117,449607
9240,7490,18487,61823,254405,163755,206969,272614
9241,4494,17095,124350,160840,129748,204757,211073
9242,6294,15945,49176,176628,101338,217541,267985
9243,7836,11543,49308,92192,232536,401907,439897
9244,8570,20300,68981,156667,262914,435332,446373
9245,5277,38853,73954,190458,164294,159760,206534
9246,3452,26316,102223,140517,189296,157960,329947
9247,12944,32305,33260,56869,132690,109698,573116
9248,6252,17215,69339,61295,124186,325675,227590
9249,10453,35141,82774,204235,242626,100591,449582
9250,2817,18748,56046,135768,104400,297928,266518
9251,8020,23850,75520,136083,273088,171664,572044
9252,9992,17489,95146,247909,98530,254106,372517
9253,3311,9777,55687,234899,118647,307620,292015
9254,6792,19044,60797,137310,191288,295316,357374
9255,5677,32468,38834,114243,140522,278382,531485
9256,14498,18625,31259,126177,162519,430297,697096
9257,10351,11220,34073,175939,493149,327167,648889
9258,7127,23542,116132,81974,258312,217371,298492
9259,6862,43150,61389,106202,201964,370661,407345
9260,6379,21671,42916,96575,318978,601403,304155
9261,4838,17531,149765,64285,269951,99770,308510
9262,3933,21407,88891,130769,213770,336941,262489
9263,5233,11680,62142,134106,154586,239675,214705
9264,3448,24603,56094,74441,186617,251736,396782
9265,6080,20333,76230,171071,322017,406968,392109
9266,8153,15088,31734,129610,121375,139512,287185
9267,4152,25971,39715,124790,325409,268223,248126
9268,5937,14455,72898,83812,133082,429658,184203
9269,7133,22784,98182,122543,212585,395588,461450
9270,4377,18356,99324,107620,137173,232287,548068
9271,5881,18744,119928,64732,112121,244982,535687
9272,7713,12758,51977,85479,200979,577118,276848
9273,2944,15468,97483,97484,223157,299885,564887
9274,6208,13291,36484,109835,156526,212473,219194
9275,11754,26567,34314,128223,187461,461652,345803
9276,3363,26038,66384,189279,248139,164626,315195
9277,10144,22295,55519,225589,177799,249068,788067
9278,5812,16527,53963,129118,176276,364412,393934
9279,3805,12226,108031,83697,159042,363215,447291
9280,5418,10389,53044,158439,150477,313660,420819
9281,11874,17158,62236,115497,140955,458130,531848
9282,3425,16159,53611,173715,138973,162433,266910
9283,5077,18493,40749,125284,227063,286153,389747
9284,8830,18880,42139,152662,93664,273880,136567
9285,6601,50790,52336,118254,164170,249020,371516
9286,5574,14655,24674,69126,220053,391819,569427
9287,10071,13318,76705,138238,269769,220878,359645
9288,7879,44530,55131,55640,189790,306121,464628
9289,4186,20802,38678,94942,194554,250864,334243
9290,5116,11757,67995,92693,125980,256220,304380
9291,5351,20723,67467,53674,263046,236204,421167
9292,5122,23875,64818,201546,149446,214677,216850
9293,8275,15935,100056,83672,235131,394578,333259
9294,5236,33631,109058,73759,125631,211496,275065
9295,9818,9261,59751,132148,131638,216352,265151
9296,4849,18007,90003,110570,220059,239575,323728
9297,3204,21918,62746,96839,223673,323864,732540
9298,4727,14707,167892,137908,210861,381326,269349
9299,9570,29612,130361,82380,92401,144378,172082
9300,4375,17108,63853,128507,245359,185523,244856
9301,13862,13941,80227,84501,166463,262650,188906
9302,7665,13737,64923,73563,148276,469699,277792
9303,5308,20508,40718,126738,94139,198407,273269
9304,6354,43358,54764,112424,107458,202933,531606
9305,6746,15419,44387,107494,111933,165123,612283
9306,2953,7072,52376,217630,159931,139560,256458
9307,6987,27576,42628,41641,117667,449047,504311
9308,4646,20185,32358,101205,138361,196673,434895
9309,5083,14495,78308,176311,119412,150833,213317
9310,13644,10240,46468,181375,124262,176703,495500
9311,13500,30955,29449,98151,148582,144675,336604
9312,3649,44901,89758,74822,235778,248005,324895
9313,4823,20299,131270,65624,220445,206914,352742
9314,5485,20932,83924,63616,243535,269336,364264
9315,4361,20912,78803,136789,215290,363737,246444
9316,11186,24718,44272,82898,119426,368922,636377
9317,5207,17154,26841,56803,134655,192401,749680
9318,5295,56761,72784,151924,83928,148813,317454
9319,9015,10772,48259,124357,191919,251956,624722
9320,8241,13158,51670,111660,84596,372251,154736
9321,5393,13562,40325,115734,226318,313131,573410
9322,3689,14899,84642,110242,290107,195104,239345
9323,6912,18793,42133,97685,326824,192135,405948
9324,5340,21881,72471,141956,260529,368234,383803
9325,4228,17938,45517,100088,170092,259957,247125
9326,2824,20661,53749,207082,143315,193699,365039
9327,3022,32415,61451,197480,316252,473474,458663
9328,5863,46309,48086,140052,129323,118840,275227
9329,9576,19845,36345,184626,361266,226232,696301
9330,4284,15735,40086,76960,93029,286020,254482
9331,12786,27468,27907,184197,146683,164617,341224
9332,4573,12391,44329,180807,222395,146264,445281
9333,9357,21472,58020,182978,103813,423717,553145
9334,2619,21668,49443,151612,197697,236807,244294
9335,3562,8279,60830,96748,145804,212944,351483
9336,5012,12758,108788,36717,192061,177207,181706
9337,3729,17850,131296,83015,226916,191114,364434
9338,15016,7939,29356,184804,205662,148197,355974
9339,15704,35571,42936,223773,136373,355658,371015
9340,5129,46888,114436,211745,114900,318909,218755
9341,4766,29164,69059,135026,160353,247797,741445
9342,8020,16981,41000,76558,196762,130305,191140
9343,5632,43580,38248,58378,162572,189610,450377
9344,6595,27480,107025,100076,90442,132529,201206
9345,6273,14807,103948,111441,311697,243502,344632
9346,7029,11782,49543,205421,127444,179399,349239
9347,9313,15619,73245,92467,116935,172467,522816
9348,6478,14498,75444,173452,277806,464317,205138
9349,4993,15104,110036,125747,127401,263904,245185
9350,9079,11567,38007,195499,203274,196165,380764
9351,4492,12386,28995,100477,447325,169048,795860
9352,17135,16394,34083,82720,274115,343027,288474
9353,5844,14669,74665,278885,257188,293590,555630
9354,7636,28421,70919,57501,193696,168775,235409
9355,9005,15631,87768,246748,346998,319087,238252
9356,5851,41722,73433,264661,222302,144130,272293
9357,9237,25588,42642,179130,288538,297944,118294
9358,6147,10002,48764,76117,178941,354629,288940
9359,4056,17928,46743,134687,222406,183027,404272
9360,6505,43252,72332,175707,118942,304903,553721
9361,5411,14839,53017,152131,414646,126950,278925
9362,4650,16885,65425,70094,304506,260815,223935
9363,4246,32152,56311,94902,142887,263047,230554
9364,5533,20464,91878,151276,172297,214075,461300
9365,14598,19839,62909,67752,365377,178912,287636
9366,11241,11806,83199,104531,107670,96712,249712
9367,13866,21343,30927,60213,347735,165508,700478
9368,7411,23334,59533,112364,129612,213738,735694
9369,11132,15787,68449,110500,259753,211367,430439
9370,2440,12452,22350,101633,192940,615419,332008
9371,5055,29056,70524,76369,194814,274876,480547
9372,4896,29184,39491,91321,155048,209996,1179908
9373,3873,14942,141318,163210,193422,192951,564486
9374,4895,18413,37769,120414,169818,188016,261811
9375,6497,23344,32257,364848,144710,270387,316876
9376,2959,18699,46959,173003,197765,220992,339420
9377,10855,16871,83560,113279,335678,270295,630452
9378,4023,32875,29061,109147,233072,969983,249563
9379,4006,26586,39071,170575,200935,193439,355232
9380,10751,10796,59188,71955,82898,130431,866835
9381,10388,21847,133549,245478,146519,185781,732482
9382,4900,60954,70674,144180,131789,269876,830069
9383,4355,33692,40319,84039,171358,451400,310011
9384,5699,12369,48674,91947,118607,237937,363832
9385,12934,30251,36377,120060,170066,195687,257922
9386,5919,12117,48177,211769,80007,244300,442489
9387,3527,14461,42700,89861,294960,130351,604064
9388,4263,14048,43081,118804,251812,287035,313580
9389,5884,37792,126699,118164,179665,189363,245575
9390,5200,19804,42325,91772,357526,183146,445009
9391,6872,32121,51333,173865,87656,158091,429038
9392,3970,22828,49060,117686,177246,221187,300888
9393,5095,28745,84328,102311,90617,226021,344285
9394,7490,21128,61438,276569,109078,318263,198507
9395,4698,20154,39489,90435,95092,739058,477411
9396,5036,8988,31705,74953,221881,222222,343558
9397,6734,28569,83092,146902,183249,146999,371341
9398,5429,21272,36110,101451,110924,487130,244422
9399,5441,6426,67659,51786,226048,247986,272893
9400,7278,18665,54623,142028,117902,273839,157931
9401,5667,14234,43620,111529,157658,328917,300401
9402,3373,14873,132500,154148,148757,416493,479810
9403,7037,12408,101022,96464,190855,199032,249319
9404,5329,20985,42919,40732,267415,370562,291131
9405,8003,32806,31406,179140,330361,560720,281789
9406,14683,41355,136863,214978,111430,362732,464353
9407,7438,8562,44042,79072,182784,233808,451596
9408,5534,21567,33739,100844,449448,385092,329611
9409,11164,17687,59746,123906,143045,418937,326319
9410,10534,17100,48363,118258,138826,264957,389746
9411,7591,12658,105932,83853,131101,139636,235966
9412,9368,12617,43970,98420,113240,251281,170482
9413,6388,19308,154366,192298,135350,168108,353691
9414,6277,15750,49488,166883,110531,246757,410689
9415,4912,20625,36969,82278,192538,136761,575310
9416,6225,43983,100488,224700,470981,219529,408535
9417,5700,26679,66450,110622,175124,367961,273590
9418,4041,34119,64533,138665,193103,191981,269102
9419,6829,26094,39077,142843,102455,302142,826846
9420,13061,24046,36426,168989,135699,199581,450855
9421,4426,16779,76073,116110,76305,332863,582463
9422,7802,18132,83786,90948,394453,490399,283917
9423,4867,9921,47526,165442,156450,148134,246490
9424,7530,46794,48829,82770,248759,207924,558867
9425,7210,15426,58081,207576,270032,382391,412119
9426,3915,21057,58540,241810,133194,172275,326491
9427,3480,10575,50328,90977,297060,188000,208922
9428,3055,22334,59580,158642,127920,232822,274645
9429,4191,10327,64665,172925,225537,383291,204535
9430,5683,15774,52477,124816,180487,183557,278328
9431,7525,17214,50134,136998,216642,684088,351846
9432,9273,28243,75594,84930,279148,270265,251175
9433,7354,30997,42060,56375,232851,600030,216652
9434,5090,12727,198034,81647,237509,157798,328356
9435,8671,32392,36722,88606,298622,253229,195917
9436,12133,25904,71811,128955,144035,372415,904044
9437,4945,38553,74574,156455,237114,248660,261464
9438,10884,15971,66894,145506,139020,227280,398792
9439,7406,27877,41902,139418,105174,153236,432295
9440,6266,9269,52399,91397,198762,514579,159216
9441,5718,16893,44738,38296,134004,170573,481099
9442,4777,19475,57133,201482,104071,158651,327290
9443,5218,14350,83474,133038,168707,230490,370335
9444,6309,23861,51966,82076,198313,401711,260744
9445,6519,13548,52616,143396,157795,243606,204182
9446,5091,33264,35413,205388,304825,261606,254006
9447,8027,57970,45431,184150,184961,306244,144759
9448,7745,31578,112583,116085,81587,232970,267234
9449,6100,12937,39852,73306,177475,364869,581825
9450,8963,14988,56181,81298,228884,222824,235566
9451,6654,20699,43530,118925,327633,379656,521842
9452,6588,26199,34596,82038,116367,242093,417420
9453,4825,18909,37743,84198,117803,172155,455381
9454,6934,20744,44467,95717,164471,311407,154402
9455,6210,12099,73901,117117,126149,182244,360609
9456,3169,11761,116725,123915,325630,508526,447672
9457,4733,25296,30536,159440,178798,441104,172640
9458,3793,13654,133067,84952,131336,298674,221211
9459,5172,11987,159437,83072,102242,201865,350266
9460,4806,20271,75771,151654,170275,355566,261631
9461,11411,24992,93193,155409,175725,315464,368618
9462,4319,15359,40020,76621,116550,306242,278429
9463,4123,30875,93240,130117,132985,238596,286175
9464,4239,12974,57486,76564,118996,261374,645622
9465,6468,15803,47696,72903,162431,198689,495277
9466,7770,17396,62609,137964,127594,549774,371960
9467,4139,19352,78117,212147,150279,540483,335039
9468,3564,21625,61388,53560,188403,309780,374971
9469,6260,14597,60778,58749,121928,873140,355922
9470,3090,31069,35599,119234,325778,253823,248296
9471,12172,15270,26564,79896,198156,180664,182585
9472,7066,8484,65244,73501,390282,291206,623996
9473,3598,16899,77260,97868,241872,389408,221073
9474,2984,22055,55832,211400,187845,367289,367371
9475,6038,17612,43284,192590,283529,367775,415211
9476,5202,12812,31736,109647,356529,225782,448724
9477,6275,12898,89400,61484,247383,239250,298353
9478,6097,13111,90333,98146,252754,338972,260356
9479,6946,11964,86134,197372,297178,204150,435295
9480,15193,22237,40163,156257,148589,180972,542937
9481,5795,39202,67592,81149,492150,351093,390069
9482,13525,18339,48719,66721,119635,201034,286879
9483,8598,26843,114957,133705,256994,137739,225042
9484,5804,10897,84019,104834,179567,141129,580218
9485,9562,19423,25700,141812,115556,233923,489008
9486,7052,15467,41002,94307,124725,363863,364762
9487,8235,40611,128048,97389,306617,221112,315165
9488,4666,15575,67666,102018,236106,488247,284819
9489,6012,29707,35750,81034,87055,192856,246245
9490,3356,21161,51035,238415,205597,335611,258896
9491,14732,16933,56018,57625,120484,306694,471917
9492,2866,15520,74534,100236,322876,256800,165688
9493,5007,35323,44869,123455,89489,479676,414058
9494,8201,15663,69592,131102,107542,256919,281285
9495,14314,37506,58635,79903,248449,305272,332253
9496,10849,13536,65848,148369,157016,106046,329057
9497,6274,28891,87529,68780,225883,445775,455916
9498,4812,22436,44324,99228,128873,122749,263206
9499,4532,15394,34274,83366,382539,448942,500060
9500,8217,36273,39103,223031,98897,194569,172439
9501,6883,38945,52065,54876,285870,333587,242293
9502,6948,22592,105265,67288,185819,408970,287950
9503,4255,27417,35672,156871,218015,239966,358799
9504,7890,42320,50995,104772,148141,170419,280162
9505,11917,16213,32461,213368,106241,348606,448287
9506,4018,15165,45740,119193,156026,628993,376669
9507,6237,32801,40304,131177,356980,222895,365098
9508,8288,27548,32744,183271,171853,358266,228680
9509,3844,16035,41543,136554,125415,304811,200393
9510,6446,16456,54628,84152,146722,185114,140821
9511,6631,20875,49132,190210,490864,295514,398325
9512,8207,8962,32550,65770,147826,157866,636506
9513,4517,28073,84598,62244,178835,189845,287923
9514,12658,14512,35059,78128,178717,236808,549314
9515,2565,15632,106035,225879,114825,270523,184449
9516,7389,18927,57968,144040,218163,280923,221150
9517,3157,31536,83776,101270,192084,178021,188374
9518,9898,18471,83515,168995,203496,298460,426897
9519,8485,22685,71411,126382,146890,154337,238562
9520,6992,23217,46201,79464,171332,224914,389831
9521,9523,16916,50007,104255,220972,263966,633452
9522,11571,20065,43820,185094,149173,256346,362787
9523,8357,18793,92271,139659,147495,334253,257398
9524,3287,12913,80681,184010,99207,284410,224434
9525,8919,9727,90198,82522,117826,363969,297319
9526,5298,7679,42018,194945,92021,395270,398982
9527,11942,21811,105303,79035,131712,165469,346222
9528,5384,20043,72979,99362,232925,254166,317464
9529,4677,9338,48788,133567,96286,365773,361299
9530,8376,8665,113842,44706,119759,281073,299028
9531,6183,24141,71237,81800,75677,239475,356709
9532,5000,18648,118784,103063,89191,153611,178904
9533,3799,20241,64783,119497,144491,151279,185834
9534,4549,13590,116401,211672,159024,132112,567716
9535,3493,35703,71383,72510,114811,265495,868368
9536,3698,20566,45324,108620,203619,190511,218295
9537,4983,24830,60100,130743,149879,215763,206850
9538,4296,14114,27381,239905,105588,248678,245296
9539,4480,18902,44103,67481,173098,180618,257690
9540,6431,13953,34618,110447,71008,216960,418209
9541,7774,26444,74862,91072,230093,315752,317183
9542,11866,19851,52632,80677,190900,308865,194598
9543,7855,18602,95126,228924,336369,250903,297979
9544,6292,22392,38540,98471,121049,232491,465176
9545,4038,26555,40289,266642,260152,145050,238092
9546,9951,11200,44580,82330,254708,311768,292529
9547,4319,34390,62915,133022,116620,594960,200170
9548,9434,26107,155533,161084,125970,189655,350163
9549,15851,13526,35395,126400,245090,241462,329792
9550,6562,21037,39199,64780,263379,220015,368665
9551,6451,20918,62293,194067,105998,198399,343932
9552,4044,19360,65277,169171,197433,329655,196989
9553,8852,16130,72150,141046,249373,173286,328612
9554,5431,28202,80402,69031,265796,231066,310312
9555,14057,18493,35360,91042,155180,390895,291151
9556,3125,9418,47924,88963,172138,286573,220545
9557,6890,18236,29666,144588,152824,162740,245909
9558,4019,24870,132999,108264,262607,401617,326727
9559,5352,16899,61877,90409,290759,144084,290004
9560,9026,18302,167499,201112,361574,447859,535343
9561,9199,14856,94476,46670,68707,200021,240154
9562,6377,36158,58428,142481,337389,295814,314693
9563,3758,20350,84281,198933,141340,339755,373785
9564,4082,18727,34494,73422,440719,222541,307824
9565,3812,19303,138166,152416,109479,389015,452062
9566,2927,59755,71433,144384,129768,524229,291920
9567,13521,43689,122112,211060,370298,257595,423116
9568,6456,56441,41422,65704,156686,257685,414560
9569,9091,11343,44362,136080,209315,169520,340083
9570,4794,23682,60877,149475,269936,243773,243437
9571,8321,18119,72232,198083,124005,176164,495246
9572,5374,32874,126848,106621,151801,447301,312248
9573,12882,31775,54381,149284,327587,394980,188732
9574,7385,15794,43374,92554,279707,287947,742389
9575,5579,20790,52650,78352,154246,217906,305834
9576,7742,23739,53315,148013,159839,164967,219672
9577,2829,14530,60357,143150,167298,186492,375287
9578,5676,8850,62200,218191,78554,240085,259018
9579,16358,14849,61144,125676,103852,296078,182461
9580,4027,13763,48854,157498,141986,321780,220468
9581,4553,12885,58817,77105,108496,163584,175225
9582,4605,17102,109337,109679,346961,171580,156974
9583,6756,21730,53755,369688,318977,129303,226091
9584,7290,19663,43643,104151,190315,425827,216513
9585,9283,14497,34214,99414,222288,108840,278828
9586,6618,27736,82634,68848,275539,256030,328772
9587,6796,35489,38918,128642,160578,225088,471102
9588,5229,18488,45215,163876,189914,309525,249442
9589,2867,29232,125921,147065,170577,115300,967889
9590,9975,10588,33613,156606,128221,360099,291088
9591,3947,30654,86305,108555,220651,227669,541893
9592,3344,19689,89848,187152,426486,428670,257876
9593,4571,49450,46880,75373,329214,245396,283911
9594,3951,35666,51477,161704,252529,309608,364936
9595,5241,14372,49812,239298,114617,276860,335373
9596,5352,19128,108220,105408,228168,533526,297110
9597,7680,13270,134725,275271,267553,163547,328004
9598,3429,41334,38573,127170,209883,165165,307713
9599,3545,14433,56058,111964,173080,148893,466181
9600,4211,13760,150524,200955,185896,235339,275738
9601,7427,14404,65688,111073,210066,240765,381013
9602,3581,28051,88936,89413,257903,791830,249672
9603,8910,47277,46386,66681,134709,180065,238775
9604,5070,10354,65039,41019,263335,169439,633178
9605,4494,24743,55398,107460,102988,466687,187433
9606,10656,30549,141553,132555,199368,107602,491281
9607,15753,31419,28955,120318,127896,278222,195180
9608,6584,19944,68014,238464,325107,305828,389007
9609,7105,26278,70054,81337,310818,496539,967386
9610,6618,39794,73754,280341,166988,319133,188724
9611,5229,12172,68875,220973,232760,324602,298898
9612,4314,18222,39898,89008,114530,231522,205335
9613,3866,25748,56960,156703,299188,279753,366000
9614,5160,27702,55468,158756,103852,238750,257204
9615,8452,15761,43376,185260,194124,216588,773013
9616,9478,24977,31077,81727,145200,254268,374284
9617,10276,21947,78369,153026,142286,569676,418978
9618,7202,26186,43198,100676,219059,757147,532509
9619,4680,15332,99592,214911,165139,327599,322744
9620,6891,12856,48960,115057,174178,456850,373026
9621,5099,14845,43774,110882,201591,134505,371545
9622,6635,24771,118734,215081,61248,188807,261222
9623,3821,13298,57102,138503,301224,135914,440822
9624,4901,13139,69009,66992,205757,198854,415850
9625,6017,23446,101375,143134,159502,311332,322472
9626,4888,18343,113432,202251,205920,262249,241465
9627,8546,14419,63683,46570,211749,201378,231911
9628,5348,23064,55556,116069,204202,406268,294656
9629,6178,10087,58928,141717,353770,108190,763263
9630,4112,11935,37068,73859,155522,222838,901578
9631,4727,27290,51267,148441,192327,231067,421109
9632,7593,7275,59736,148537,266008,320110,279448
9633,6489,10137,46912,142046,96486,158147,893059
9634,8568,19316,76614,139206,123388,188745,253728
9635,5233,20709,95744,91469,216107,288804,190362
